date,temperature_2m
2023-01-02 04:00:00+00:00,12.2585
2023-01-02 05:00:00+00:00,11.8585005
2023-01-02 06:00:00+00:00,12.0585
2023-01-02 07:00:00+00:00,12.3585005
2023-01-02 08:00:00+00:00,11.8085
2023-01-02 09:00:00+00:00,12.3085
2023-01-02 10:00:00+00:00,13.0585
2023-01-02 11:00:00+00:00,13.8585005
2023-01-02 12:00:00+00:00,14.3085
2023-01-02 13:00:00+00:00,14.408501
2023-01-02 14:00:00+00:00,14.2585
2023-01-02 15:00:00+00:00,13.9585
2023-01-02 16:00:00+00:00,12.9585
2023-01-02 17:00:00+00:00,12.1085005
2023-01-02 18:00:00+00:00,11.3585005
2023-01-02 19:00:00+00:00,10.4585
2023-01-02 20:00:00+00:00,9.6085005
2023-01-02 21:00:00+00:00,9.0585
2023-01-02 22:00:00+00:00,8.7085
2023-01-02 23:00:00+00:00,8.658501
2023-01-03 00:00:00+00:00,7.9084997
2023-01-03 01:00:00+00:00,7.4585
2023-01-03 02:00:00+00:00,7.0084996
2023-01-03 03:00:00+00:00,6.3585
2023-01-03 04:00:00+00:00,5.7085
2023-01-03 05:00:00+00:00,5.3085
2023-01-03 06:00:00+00:00,4.9585
2023-01-03 07:00:00+00:00,4.6584997
2023-01-03 08:00:00+00:00,4.8085
2023-01-03 09:00:00+00:00,5.0084996
2023-01-03 10:00:00+00:00,5.4084997
2023-01-03 11:00:00+00:00,5.9084997
2023-01-03 12:00:00+00:00,6.7085
2023-01-03 13:00:00+00:00,6.8085
2023-01-03 14:00:00+00:00,6.2584996
2023-01-03 15:00:00+00:00,3.2085001
2023-01-03 16:00:00+00:00,1.8085
2023-01-03 17:00:00+00:00,1.1585001
2023-01-03 18:00:00+00:00,1.3585
2023-01-03 19:00:00+00:00,3.1585
2023-01-03 20:00:00+00:00,3.9085
2023-01-03 21:00:00+00:00,3.9585001
2023-01-03 22:00:00+00:00,3.9085
2023-01-03 23:00:00+00:00,3.2585
2023-01-04 00:00:00+00:00,3.4085
2023-01-04 01:00:00+00:00,3.4085
2023-01-04 02:00:00+00:00,3.5085
2023-01-04 03:00:00+00:00,3.5085
2023-01-04 04:00:00+00:00,3.5585
2023-01-04 05:00:00+00:00,3.9085
2023-01-04 06:00:00+00:00,4.4084997
2023-01-04 07:00:00+00:00,5.2085
2023-01-04 08:00:00+00:00,5.7584996
2023-01-04 09:00:00+00:00,6.3585
2023-01-04 10:00:00+00:00,6.9084997
2023-01-04 11:00:00+00:00,7.6584997
2023-01-04 12:00:00+00:00,7.7584996
2023-01-04 13:00:00+00:00,8.3585005
2023-01-04 14:00:00+00:00,8.5085
2023-01-04 15:00:00+00:00,8.908501
2023-01-04 16:00:00+00:00,9.1085005
2023-01-04 17:00:00+00:00,9.3585005
2023-01-04 18:00:00+00:00,9.8085
2023-01-04 19:00:00+00:00,9.8585005
2023-01-04 20:00:00+00:00,10.3085
2023-01-04 21:00:00+00:00,9.5585
2023-01-04 22:00:00+00:00,9.6085005
2023-01-04 23:00:00+00:00,9.3085
2023-01-05 00:00:00+00:00,9.5085
2023-01-05 01:00:00+00:00,8.9585
2023-01-05 02:00:00+00:00,9.0085
2023-01-05 03:00:00+00:00,9.0585
2023-01-05 04:00:00+00:00,8.3085
2023-01-05 05:00:00+00:00,8.408501
2023-01-05 06:00:00+00:00,8.0085
2023-01-05 07:00:00+00:00,7.9585
2023-01-05 08:00:00+00:00,7.6584997
2023-01-05 09:00:00+00:00,7.9084997
2023-01-05 10:00:00+00:00,8.3585005
2023-01-05 11:00:00+00:00,8.6085005
2023-01-05 12:00:00+00:00,9.0085
2023-01-05 13:00:00+00:00,9.0585
2023-01-05 14:00:00+00:00,8.408501
2023-01-05 15:00:00+00:00,7.1584997
2023-01-05 16:00:00+00:00,6.4084997
2023-01-05 17:00:00+00:00,6.2085
2023-01-05 18:00:00+00:00,6.0585
2023-01-05 19:00:00+00:00,5.9084997
2023-01-05 20:00:00+00:00,5.7584996
2023-01-05 21:00:00+00:00,5.3085
2023-01-05 22:00:00+00:00,4.6584997
2023-01-05 23:00:00+00:00,4.0585
2023-01-06 00:00:00+00:00,4.4084997
2023-01-06 01:00:00+00:00,4.0085
2023-01-06 02:00:00+00:00,4.2584996
2023-01-06 03:00:00+00:00,4.4084997
2023-01-06 04:00:00+00:00,4.5585
2023-01-06 05:00:00+00:00,4.9084997
2023-01-06 06:00:00+00:00,5.2085
2023-01-06 07:00:00+00:00,5.4585
2023-01-06 08:00:00+00:00,6.2584996
2023-01-06 09:00:00+00:00,7.1085
2023-01-06 10:00:00+00:00,7.9585
2023-01-06 11:00:00+00:00,9.0585
2023-01-06 12:00:00+00:00,9.6085005
2023-01-06 13:00:00+00:00,9.8085
2023-01-06 14:00:00+00:00,10.0585
2023-01-06 15:00:00+00:00,9.408501
2023-01-06 16:00:00+00:00,8.7085
2023-01-06 17:00:00+00:00,8.2085
2023-01-06 18:00:00+00:00,7.6085
2023-01-06 19:00:00+00:00,7.2584996
2023-01-06 20:00:00+00:00,6.4084997
2023-01-06 21:00:00+00:00,5.8585
2023-01-06 22:00:00+00:00,5.7085
2023-01-06 23:00:00+00:00,5.5585
2023-01-07 00:00:00+00:00,5.8585
2023-01-07 01:00:00+00:00,5.3085
2023-01-07 02:00:00+00:00,4.2584996
2023-01-07 03:00:00+00:00,4.8585
2023-01-07 04:00:00+00:00,4.9084997
2023-01-07 05:00:00+00:00,4.7085
2023-01-07 06:00:00+00:00,6.3085
2023-01-07 07:00:00+00:00,7.1085
2023-01-07 08:00:00+00:00,7.3585
2023-01-07 09:00:00+00:00,7.9585
2023-01-07 10:00:00+00:00,8.7585
2023-01-07 11:00:00+00:00,9.6085005
2023-01-07 12:00:00+00:00,9.658501
2023-01-07 13:00:00+00:00,10.2085
2023-01-07 14:00:00+00:00,9.7085
2023-01-07 15:00:00+00:00,8.158501
2023-01-07 16:00:00+00:00,7.1085
2023-01-07 17:00:00+00:00,6.7584996
2023-01-07 18:00:00+00:00,6.3585
2023-01-07 19:00:00+00:00,5.9585
2023-01-07 20:00:00+00:00,6.4084997
2023-01-07 21:00:00+00:00,6.5084996
2023-01-07 22:00:00+00:00,6.3085
2023-01-07 23:00:00+00:00,5.5585
2023-01-08 00:00:00+00:00,5.9585
2023-01-08 01:00:00+00:00,5.7085
2023-01-08 02:00:00+00:00,5.3585
2023-01-08 03:00:00+00:00,5.0084996
2023-01-08 04:00:00+00:00,5.7085
2023-01-08 05:00:00+00:00,6.9585
2023-01-08 06:00:00+00:00,7.4585
2023-01-08 07:00:00+00:00,7.4585
2023-01-08 08:00:00+00:00,7.3585
2023-01-08 09:00:00+00:00,7.6085
2023-01-08 10:00:00+00:00,7.9585
2023-01-08 11:00:00+00:00,7.8085
2023-01-08 12:00:00+00:00,7.5084996
2023-01-08 13:00:00+00:00,8.158501
2023-01-08 14:00:00+00:00,8.3085
2023-01-08 15:00:00+00:00,8.0585
2023-01-08 16:00:00+00:00,7.7584996
2023-01-08 17:00:00+00:00,7.3585
2023-01-08 18:00:00+00:00,7.2085
2023-01-08 19:00:00+00:00,6.6085
2023-01-08 20:00:00+00:00,6.3085
2023-01-08 21:00:00+00:00,5.8085
2023-01-08 22:00:00+00:00,5.5084996
2023-01-08 23:00:00+00:00,5.4585
2023-01-09 00:00:00+00:00,5.3085
2023-01-09 01:00:00+00:00,5.1085
2023-01-09 02:00:00+00:00,4.9585
2023-01-09 03:00:00+00:00,4.8585
2023-01-09 04:00:00+00:00,5.0084996
2023-01-09 05:00:00+00:00,5.6085
2023-01-09 06:00:00+00:00,5.8585
2023-01-09 07:00:00+00:00,5.9585
2023-01-09 08:00:00+00:00,6.1085
2023-01-09 09:00:00+00:00,6.1085
2023-01-09 10:00:00+00:00,6.3585
2023-01-09 11:00:00+00:00,7.2085
2023-01-09 12:00:00+00:00,8.0585
2023-01-09 13:00:00+00:00,8.0085
2023-01-09 14:00:00+00:00,7.5585
2023-01-09 15:00:00+00:00,5.4084997
2023-01-09 16:00:00+00:00,4.3085
2023-01-09 17:00:00+00:00,4.6085
2023-01-09 18:00:00+00:00,4.6085
2023-01-09 19:00:00+00:00,4.5585
2023-01-09 20:00:00+00:00,4.4084997
2023-01-09 21:00:00+00:00,4.1085
2023-01-09 22:00:00+00:00,3.9085
2023-01-09 23:00:00+00:00,4.4585
2023-01-10 00:00:00+00:00,5.2085
2023-01-10 01:00:00+00:00,5.3085
2023-01-10 02:00:00+00:00,4.6584997
2023-01-10 03:00:00+00:00,4.3085
2023-01-10 04:00:00+00:00,4.5585
2023-01-10 05:00:00+00:00,5.2584996
2023-01-10 06:00:00+00:00,5.3085
2023-01-10 07:00:00+00:00,5.3585
2023-01-10 08:00:00+00:00,5.4585
2023-01-10 09:00:00+00:00,5.9084997
2023-01-10 10:00:00+00:00,6.4084997
2023-01-10 11:00:00+00:00,6.7085
2023-01-10 12:00:00+00:00,7.4585
2023-01-10 13:00:00+00:00,7.4585
2023-01-10 14:00:00+00:00,7.1584997
2023-01-10 15:00:00+00:00,5.7085
2023-01-10 16:00:00+00:00,4.6085
2023-01-10 17:00:00+00:00,4.2085
2023-01-10 18:00:00+00:00,3.4585001
2023-01-10 19:00:00+00:00,3.5085
2023-01-10 20:00:00+00:00,3.3585
2023-01-10 21:00:00+00:00,3.1585
2023-01-10 22:00:00+00:00,3.1585
2023-01-10 23:00:00+00:00,3.3085
2023-01-11 00:00:00+00:00,3.5585
2023-01-11 01:00:00+00:00,4.1085
2023-01-11 02:00:00+00:00,4.5084996
2023-01-11 03:00:00+00:00,4.4084997
2023-01-11 04:00:00+00:00,4.9084997
2023-01-11 05:00:00+00:00,5.0585
2023-01-11 06:00:00+00:00,5.3085
2023-01-11 07:00:00+00:00,5.8085
2023-01-11 08:00:00+00:00,6.1584997
2023-01-11 09:00:00+00:00,6.3085
2023-01-11 10:00:00+00:00,7.1085
2023-01-11 11:00:00+00:00,8.0085
2023-01-11 12:00:00+00:00,7.2085
2023-01-11 13:00:00+00:00,7.4585
2023-01-11 14:00:00+00:00,7.7085
2023-01-11 15:00:00+00:00,7.8085
2023-01-11 16:00:00+00:00,7.8585
2023-01-11 17:00:00+00:00,7.8085
2023-01-11 18:00:00+00:00,7.8085
2023-01-11 19:00:00+00:00,7.9084997
2023-01-11 20:00:00+00:00,7.3085
2023-01-11 21:00:00+00:00,6.6584997
2023-01-11 22:00:00+00:00,6.0585
2023-01-11 23:00:00+00:00,5.5585
2023-01-12 00:00:00+00:00,5.6584997
2023-01-12 01:00:00+00:00,5.7584996
2023-01-12 02:00:00+00:00,5.6584997
2023-01-12 03:00:00+00:00,6.3585
2023-01-12 04:00:00+00:00,6.8085
2023-01-12 05:00:00+00:00,6.7085
2023-01-12 06:00:00+00:00,7.1085
2023-01-12 07:00:00+00:00,7.2584996
2023-01-12 08:00:00+00:00,7.3085
2023-01-12 09:00:00+00:00,7.8585
2023-01-12 10:00:00+00:00,8.2085
2023-01-12 11:00:00+00:00,8.6085005
2023-01-12 12:00:00+00:00,8.3585005
2023-01-12 13:00:00+00:00,9.0085
2023-01-12 14:00:00+00:00,9.5585
2023-01-12 15:00:00+00:00,9.658501
2023-01-12 16:00:00+00:00,9.4585
2023-01-12 17:00:00+00:00,9.8585005
2023-01-12 18:00:00+00:00,9.8085
2023-01-12 19:00:00+00:00,9.658501
2023-01-12 20:00:00+00:00,9.4585
2023-01-12 21:00:00+00:00,8.908501
2023-01-12 22:00:00+00:00,8.9585
2023-01-12 23:00:00+00:00,8.9585
2023-01-13 00:00:00+00:00,9.2085
2023-01-13 01:00:00+00:00,9.3085
2023-01-13 02:00:00+00:00,9.0585
2023-01-13 03:00:00+00:00,8.9585
2023-01-13 04:00:00+00:00,8.8585005
2023-01-13 05:00:00+00:00,8.8585005
2023-01-13 06:00:00+00:00,8.8585005
2023-01-13 07:00:00+00:00,8.6085005
2023-01-13 08:00:00+00:00,8.5085
2023-01-13 09:00:00+00:00,9.0585
2023-01-13 10:00:00+00:00,9.3085
2023-01-13 11:00:00+00:00,10.1085005
2023-01-13 12:00:00+00:00,9.3585005
2023-01-13 13:00:00+00:00,9.5585
2023-01-13 14:00:00+00:00,9.2585
2023-01-13 15:00:00+00:00,8.3585005
2023-01-13 16:00:00+00:00,7.7584996
2023-01-13 17:00:00+00:00,6.8085
2023-01-13 18:00:00+00:00,6.8585
2023-01-13 19:00:00+00:00,7.3085
2023-01-13 20:00:00+00:00,7.0084996
2023-01-13 21:00:00+00:00,7.2085
2023-01-13 22:00:00+00:00,7.4084997
2023-01-13 23:00:00+00:00,7.3585
2023-01-14 00:00:00+00:00,7.1085
2023-01-14 01:00:00+00:00,7.0585
2023-01-14 02:00:00+00:00,6.5585
2023-01-14 03:00:00+00:00,6.7584996
2023-01-14 04:00:00+00:00,7.0084996
2023-01-14 05:00:00+00:00,6.9585
2023-01-14 06:00:00+00:00,6.7085
2023-01-14 07:00:00+00:00,6.5084996
2023-01-14 08:00:00+00:00,6.6085
2023-01-14 09:00:00+00:00,7.1085
2023-01-14 10:00:00+00:00,7.3585
2023-01-14 11:00:00+00:00,7.4084997
2023-01-14 12:00:00+00:00,8.0585
2023-01-14 13:00:00+00:00,7.9084997
2023-01-14 14:00:00+00:00,7.5585
2023-01-14 15:00:00+00:00,7.2584996
2023-01-14 16:00:00+00:00,6.9585
2023-01-14 17:00:00+00:00,6.9585
2023-01-14 18:00:00+00:00,7.2085
2023-01-14 19:00:00+00:00,7.4585
2023-01-14 20:00:00+00:00,7.6584997
2023-01-14 21:00:00+00:00,7.8585
2023-01-14 22:00:00+00:00,8.2585
2023-01-14 23:00:00+00:00,8.908501
2023-01-15 00:00:00+00:00,8.7085
2023-01-15 01:00:00+00:00,9.158501
2023-01-15 02:00:00+00:00,9.1085005
2023-01-15 03:00:00+00:00,9.0585
2023-01-15 04:00:00+00:00,8.9585
2023-01-15 05:00:00+00:00,7.5585
2023-01-15 06:00:00+00:00,6.8585
2023-01-15 07:00:00+00:00,6.5084996
2023-01-15 08:00:00+00:00,6.3085
2023-01-15 09:00:00+00:00,6.4084997
2023-01-15 10:00:00+00:00,6.4084997
2023-01-15 11:00:00+00:00,6.8585
2023-01-15 12:00:00+00:00,7.1085
2023-01-15 13:00:00+00:00,7.3085
2023-01-15 14:00:00+00:00,7.1085
2023-01-15 15:00:00+00:00,6.2584996
2023-01-15 16:00:00+00:00,5.7085
2023-01-15 17:00:00+00:00,5.5084996
2023-01-15 18:00:00+00:00,5.5585
2023-01-15 19:00:00+00:00,5.6584997
2023-01-15 20:00:00+00:00,5.6085
2023-01-15 21:00:00+00:00,5.4084997
2023-01-15 22:00:00+00:00,5.1085
2023-01-15 23:00:00+00:00,4.8585
2023-01-16 00:00:00+00:00,5.4084997
2023-01-16 01:00:00+00:00,4.8085
2023-01-16 02:00:00+00:00,4.1584997
2023-01-16 03:00:00+00:00,3.3085
2023-01-16 04:00:00+00:00,2.6085
2023-01-16 05:00:00+00:00,2.0085
2023-01-16 06:00:00+00:00,2.1585
2023-01-16 07:00:00+00:00,1.8085
2023-01-16 08:00:00+00:00,2.3585
2023-01-16 09:00:00+00:00,3.4585001
2023-01-16 10:00:00+00:00,4.6584997
2023-01-16 11:00:00+00:00,5.5084996
2023-01-16 12:00:00+00:00,6.4585
2023-01-16 13:00:00+00:00,6.7584996
2023-01-16 14:00:00+00:00,6.2584996
2023-01-16 15:00:00+00:00,5.3085
2023-01-16 16:00:00+00:00,4.5585
2023-01-16 17:00:00+00:00,4.3585
2023-01-16 18:00:00+00:00,4.1085
2023-01-16 19:00:00+00:00,4.4585
2023-01-16 20:00:00+00:00,4.0085
2023-01-16 21:00:00+00:00,3.9085
2023-01-16 22:00:00+00:00,3.7085001
2023-01-16 23:00:00+00:00,3.4085
2023-01-17 00:00:00+00:00,3.5585
2023-01-17 01:00:00+00:00,3.7585
2023-01-17 02:00:00+00:00,3.7585
2023-01-17 03:00:00+00:00,3.9085
2023-01-17 04:00:00+00:00,3.7085001
2023-01-17 05:00:00+00:00,4.2085
2023-01-17 06:00:00+00:00,4.2085
2023-01-17 07:00:00+00:00,3.4585001
2023-01-17 08:00:00+00:00,4.2584996
2023-01-17 09:00:00+00:00,4.0585
2023-01-17 10:00:00+00:00,4.0085
2023-01-17 11:00:00+00:00,3.5085
2023-01-17 12:00:00+00:00,4.1584997
2023-01-17 13:00:00+00:00,4.0585
2023-01-17 14:00:00+00:00,3.8085
2023-01-17 15:00:00+00:00,2.8585
2023-01-17 16:00:00+00:00,1.4585
2023-01-17 17:00:00+00:00,0.5585
2023-01-17 18:00:00+00:00,-0.4415
2023-01-17 19:00:00+00:00,-1.7915
2023-01-17 20:00:00+00:00,-2.2415
2023-01-17 21:00:00+00:00,-0.09150001
2023-01-17 22:00:00+00:00,0.008499999
2023-01-17 23:00:00+00:00,-2.6415
2023-01-18 00:00:00+00:00,-1.8915
2023-01-18 01:00:00+00:00,-4.0415
2023-01-18 02:00:00+00:00,-3.6415
2023-01-18 03:00:00+00:00,-2.2415
2023-01-18 04:00:00+00:00,-2.2914999
2023-01-18 05:00:00+00:00,-2.2415
2023-01-18 06:00:00+00:00,-1.5415
2023-01-18 07:00:00+00:00,-1.0914999
2023-01-18 08:00:00+00:00,-0.54150003
2023-01-18 09:00:00+00:00,0.5085
2023-01-18 10:00:00+00:00,1.3085
2023-01-18 11:00:00+00:00,1.6085
2023-01-18 12:00:00+00:00,1.8085
2023-01-18 13:00:00+00:00,1.6585001
2023-01-18 14:00:00+00:00,1.2585001
2023-01-18 15:00:00+00:00,0.3585
2023-01-18 16:00:00+00:00,-1.4415
2023-01-18 17:00:00+00:00,-1.3414999
2023-01-18 18:00:00+00:00,-2.0414999
2023-01-18 19:00:00+00:00,-2.6915
2023-01-18 20:00:00+00:00,-2.8415
2023-01-18 21:00:00+00:00,-4.0415
2023-01-18 22:00:00+00:00,-3.6915
2023-01-18 23:00:00+00:00,-3.7914999
2023-01-19 00:00:00+00:00,-2.6915
2023-01-19 01:00:00+00:00,-3.3915
2023-01-19 02:00:00+00:00,-3.2914999
2023-01-19 03:00:00+00:00,-3.2914999
2023-01-19 04:00:00+00:00,-3.3415
2023-01-19 05:00:00+00:00,-3.4915
2023-01-19 06:00:00+00:00,-3.4415
2023-01-19 07:00:00+00:00,-3.3415
2023-01-19 08:00:00+00:00,-2.6415
2023-01-19 09:00:00+00:00,-1.3915
2023-01-19 10:00:00+00:00,-0.1415
2023-01-19 11:00:00+00:00,1.0085
2023-01-19 12:00:00+00:00,1.7585001
2023-01-19 13:00:00+00:00,2.0585
2023-01-19 14:00:00+00:00,1.9585
2023-01-19 15:00:00+00:00,1.3585
2023-01-19 16:00:00+00:00,1.1585001
2023-01-19 17:00:00+00:00,1.0585
2023-01-19 18:00:00+00:00,1.0585
2023-01-19 19:00:00+00:00,0.7585
2023-01-19 20:00:00+00:00,-0.4415
2023-01-19 21:00:00+00:00,-0.8915
2023-01-19 22:00:00+00:00,-0.79150003
2023-01-19 23:00:00+00:00,-0.49150002
2023-01-20 00:00:00+00:00,-1.8414999
2023-01-20 01:00:00+00:00,-2.6415
2023-01-20 02:00:00+00:00,-3.4915
2023-01-20 03:00:00+00:00,-3.9415
2023-01-20 04:00:00+00:00,-3.5414999
2023-01-20 05:00:00+00:00,-3.3915
2023-01-20 06:00:00+00:00,-3.6915
2023-01-20 07:00:00+00:00,-4.0415
2023-01-20 08:00:00+00:00,-2.2914999
2023-01-20 09:00:00+00:00,-0.4415
2023-01-20 10:00:00+00:00,1.0585
2023-01-20 11:00:00+00:00,1.9085001
2023-01-20 12:00:00+00:00,1.3585
2023-01-20 13:00:00+00:00,1.6085
2023-01-20 14:00:00+00:00,1.4585
2023-01-20 15:00:00+00:00,0.6085
2023-01-20 16:00:00+00:00,-1.2915
2023-01-20 17:00:00+00:00,-2.5915
2023-01-20 18:00:00+00:00,-3.1415
2023-01-20 19:00:00+00:00,-3.7914999
2023-01-20 20:00:00+00:00,-3.8915
2023-01-20 21:00:00+00:00,-3.4415
2023-01-20 22:00:00+00:00,-3.1915
2023-01-20 23:00:00+00:00,-1.5914999
2023-01-21 00:00:00+00:00,-1.2915
2023-01-21 01:00:00+00:00,-1.2915
2023-01-21 02:00:00+00:00,-1.2414999
2023-01-21 03:00:00+00:00,-1.0415
2023-01-21 04:00:00+00:00,-0.7415
2023-01-21 05:00:00+00:00,-0.041500002
2023-01-21 06:00:00+00:00,-0.19150001
2023-01-21 07:00:00+00:00,-0.7415
2023-01-21 08:00:00+00:00,-0.19150001
2023-01-21 09:00:00+00:00,1.3585
2023-01-21 10:00:00+00:00,2.2085001
2023-01-21 11:00:00+00:00,2.6085
2023-01-21 12:00:00+00:00,2.5085
2023-01-21 13:00:00+00:00,3.1085
2023-01-21 14:00:00+00:00,2.8085
2023-01-21 15:00:00+00:00,2.1585
2023-01-21 16:00:00+00:00,1.7585001
2023-01-21 17:00:00+00:00,1.5085001
2023-01-21 18:00:00+00:00,1.5085001
2023-01-21 19:00:00+00:00,1.4085001
2023-01-21 20:00:00+00:00,1.2085
2023-01-21 21:00:00+00:00,1.1085
2023-01-21 22:00:00+00:00,1.0085
2023-01-21 23:00:00+00:00,0.95849997
2023-01-22 00:00:00+00:00,0.8085
2023-01-22 01:00:00+00:00,0.8585
2023-01-22 02:00:00+00:00,0.8585
2023-01-22 03:00:00+00:00,0.8585
